id,source,source_id,source_url,name,subcategory,stars,street,house_number,postcode,neighborhood,city,lat,lon,beds,extra_beds,owner,oib,mbo,tourist_board,raw_address,raw_name,source_subcategory,scraped_at
0a1da157-c1c0-54f0-ab8b-671f5a202caa,eturizam,1311495,,ROOF,Apartman,4,Vukovarska 23 ROOF,69,21000,,Split,,,4,,EPIC TOURS d.o.o. u stečaju,13088948273,,Turistička zajednica grada Split,"Vukovarska 23 ROOF 69, 21000 SPLIT",ROOF,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
38bbe823-d883-55fb-aae3-192cfdceb800,eturizam,1311393,,SUNSHINE APARTMENT BAČVICE – 1,Apartman,3,Klarina,12,21000,,Split,,,4,,EPIC TOURS d.o.o. u stečaju,13088948273,,Turistička zajednica grada Split,"Klarina 12 SUNSHINE APARTMENT BAČVICE, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
13232d69-7715-5e1c-9527-2af9ab6c61a0,eturizam,1311374,,1,Apartman,3,Radunica,30,21000,,Split,,,6,,LJUBO LOŠIĆ,94439869052,,Turistička zajednica grada Split,"Radunica 30, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
0a6550d1-906c-53a7-9c6b-ba7dee746ee6,eturizam,1311357,,PIAZZA HERATIGE HOTEL – 1,Apartman,5,Kraj sv. Marije,1,21000,,Split,,,2,,SENSA d.o.o.,73289041274,,Turistička zajednica grada Split,"Kraj sv. Marije 1 PIAZZA HERATIGE HOTEL, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
c070df93-130f-5dac-ba04-a68dfeba7be2,eturizam,1311332,,3,Apartman,3,Bana Jelačića,76,21220,Slatine,Split,,,4,,SUN AND SEA j.d.o.o.,85277647003,,Turistička zajednica grada Split,"Slatine, Bana Jelačića 76, 21220 SPLIT",3,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
6db0f662-25e5-5493-b3fb-b8ac1072b80b,eturizam,1311330,,1,Apartman,3,Bana Jelačića,76,21220,Slatine,Split,,,2,,SUN AND SEA j.d.o.o.,85277647003,,Turistička zajednica grada Split,"Slatine, Bana Jelačića 76, 21220 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
871b6bad-a201-5eed-b92c-8ed215846ca4,eturizam,1310798,,0006,Apartman,5,Put Žnjana,20A,21000,,Split,,,2,,PLAVI SAFIR d.o.o.,26556073445,,Turistička zajednica grada Split,"Put Žnjana 20A, 21000 SPLIT",0006,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
526dec32-c600-542a-8180-98d4c4c0581e,eturizam,1310769,,1005,Apartman,5,Put Žnjana,20A,21000,,Split,,,2,,PLAVI SAFIR d.o.o.,26556073445,,Turistička zajednica grada Split,"Put Žnjana 20A, 21000 SPLIT",1005,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
016878a4-e510-5cae-bee3-e42b641ea087,eturizam,1310762,,1001,Apartman,3,Put Žnjana,20A,21000,,Split,,,4,,PLAVI SAFIR d.o.o.,26556073445,,Turistička zajednica grada Split,"Put Žnjana 20A, 21000 SPLIT",1001,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
0faa562e-b518-52ff-b182-f714f22aa78d,eturizam,1310756,,2001,Apartman,3,Put Žnjana,20A,21000,,Split,,,4,,PLAVI SAFIR d.o.o.,26556073445,,Turistička zajednica grada Split,"Put Žnjana 20A, 21000 SPLIT",2001,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
c362e9ff-b636-5d3f-8bc6-828b7aafea75,eturizam,1310752,,4003,Apartman,5,Put Žnjana,20A,21000,,Split,,,4,,PLAVI SAFIR d.o.o.,26556073445,,Turistička zajednica grada Split,"Put Žnjana 20A, 21000 SPLIT",4003,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
9409c924-2079-51cc-ba10-3ed319cce578,eturizam,1307438,,VERDI – 2,Apartman,3,Ćiril-Metodova,9,21000,,Split,,,4,,VERDI d.o.o.,14861117526,,Turistička zajednica grada Split,"Ćiril-Metodova 9 VERDI, 21000 SPLIT",2,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
e825c05c-9be3-5407-922f-2bec419212bc,eturizam,1307437,,VERDI – 1,Apartman,3,Ćiril-Metodova,9,21000,,Split,,,4,,VERDI d.o.o.,14861117526,,Turistička zajednica grada Split,"Ćiril-Metodova 9 VERDI, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
be72023e-673e-58ca-bafb-4a3d66d00d83,eturizam,1307416,,1,Apartman,5,Poljička cesta,20A,21000,,Split,,,2,,SAIL & DINE d.o.o.,35917684027,,Turistička zajednica grada Split,"Poljička cesta 20A, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
15726703-5755-59ef-bbcb-ba4817626bdd,eturizam,1307376,,2,Apartman,3,Ivankova,11,21311,Stobreč,Split,,,3,,SKYLIGHT ENERGY d.o.o.,23306376400,,Turistička zajednica grada Split,"Stobreč, Ivankova 11, 21311 SPLIT",2,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
211137d9-944b-559b-bd5d-27a83aaf9e2f,eturizam,1307375,,1,Apartman,3,Ivankova,11,21311,Stobreč,Split,,,2,,SKYLIGHT ENERGY d.o.o.,23306376400,,Turistička zajednica grada Split,"Stobreč, Ivankova 11, 21311 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
d418b1b5-f602-59ed-9fcd-62f98a7ea60c,eturizam,1306871,,4.,Apartman,4,Jadranska,5,21000,,Split,,,2,2,Muller Adria d.o.o.,53705496978,,Turistička zajednica grada Split,"Jadranska 5, 21000 SPLIT",4.,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
f89b717e-ed87-599f-a9b2-27992a81f23a,eturizam,1306870,,3.,Apartman,4,Jadranska,5,21000,,Split,,,3,2,Muller Adria d.o.o.,53705496978,,Turistička zajednica grada Split,"Jadranska 5, 21000 SPLIT",3.,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
a563cf11-6ca8-557c-bdcd-a7160db61259,eturizam,1306868,,1.,Apartman,4,Jadranska,5,21000,,Split,,,4,2,Muller Adria d.o.o.,53705496978,,Turistička zajednica grada Split,"Jadranska 5, 21000 SPLIT",1.,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
1efc9a28-4aee-5cfd-a1a3-adb0a2717905,eturizam,1306803,,LIBERTY LIVING – 4,Apartman,5,Put Žnjana,14F,21000,,Split,,,4,2,LIBERTY LIVING d.o.o.,46661631344,,Turistička zajednica grada Split,"Put Žnjana 14F LIBERTY LIVING, 21000 SPLIT",4,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
0d65891e-b859-513c-8326-9a0e551fffa7,eturizam,1306802,,LIBERTY LIVING – 3,Apartman,5,Put Žnjana,14F,21000,,Split,,,6,2,LIBERTY LIVING d.o.o.,46661631344,,Turistička zajednica grada Split,"Put Žnjana 14F LIBERTY LIVING, 21000 SPLIT",3,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
d120240c-c2a4-5f8d-a0b5-956e4502cf33,eturizam,1306801,,LIBERTY LIVING – 2,Apartman,5,Put Žnjana,14F,21000,,Split,,,6,2,LIBERTY LIVING d.o.o.,46661631344,,Turistička zajednica grada Split,"Put Žnjana 14F LIBERTY LIVING, 21000 SPLIT",2,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
3eef1e06-69ea-55cb-857b-9554d53044c3,eturizam,1306800,,LIBERTY LIVING – 1,Apartman,5,Put Žnjana,14F,21000,,Split,,,4,2,LIBERTY LIVING d.o.o.,46661631344,,Turistička zajednica grada Split,"Put Žnjana 14F LIBERTY LIVING, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
72e62546-87ed-5e33-aca8-e66d8ecdf81a,eturizam,1306767,,VILLA CENTRAL – 2,Apartman,4,Istarska,32,21000,,Split,,,4,,SAIL CROATIA d.o.o.,05308276628,,Turistička zajednica grada Split,"Istarska 32 VILLA CENTRAL, 21000 SPLIT",2,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
40d544a1-ff68-59a1-a913-22f495b582a0,eturizam,1306766,,VILLA CENTRAL – 1,Apartman,4,Istarska,32,21000,,Split,,,4,,SAIL CROATIA d.o.o.,05308276628,,Turistička zajednica grada Split,"Istarska 32 VILLA CENTRAL, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
38af4bd2-8a48-5980-a81e-137f53f19491,eturizam,1306657,,2,Apartman,3,Kašićeva,11,21000,,Split,,,4,,EQUANIMITY d.o.o.,48140076350,,Turistička zajednica grada Split,"Kašićeva 11, 21000 SPLIT",2,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
0d12b331-7937-544c-9187-2d5dd94e9d23,eturizam,1306656,,1,Apartman,3,Kašićeva,11,21000,,Split,,,4,,EQUANIMITY d.o.o.,48140076350,,Turistička zajednica grada Split,"Kašićeva 11, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
a60e4410-06c1-5d03-8514-b8bb9dacf3bb,eturizam,1306497,,1,Apartman,4,Pazdigradska,54,21000,,Split,,,2,,CASA SOLIS d.o.o.,56201434976,,Turistička zajednica grada Split,"Pazdigradska 54, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
a1581a0e-1958-581a-a7b1-a3043ea31ebf,eturizam,1305122,,ALBA RESIDENZIA – 3,Apartman,4,Hektorovićeva,21,21000,,Split,,,2,,PRIMUM OMNIUM d.o.o.,14171820345,,Turistička zajednica grada Split,"Hektorovićeva 21 ALBA RESIDENZIA, 21000 SPLIT",3,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
59e5dddd-59b1-5405-9e25-ec859377f548,eturizam,1304633,,EVICA,Apartman,3,Ostravska,1,21000,,Split,,,5,,"VILENJAKOVA TAJNA, obrt za usluge smještaja, vl. Željko Babić, Split, Ostravska 1",,98263692,Turistička zajednica grada Split,"Ostravska 1 EVICA, 21000 SPLIT",EVICA,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
390dd10c-5f2f-598d-8a66-a07d7d279909,eturizam,1304467,,MAGIC,Apartman,2,Put Žnjana,3E,21000,,Split,,,5,,PRKIĆ d.o.o.,71649193430,,Turistička zajednica grada Split,"Put Žnjana 3E MAGIC, 21000 SPLIT",MAGIC,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
e64768c3-5d88-50ac-8029-acbf61062f23,eturizam,1304405,,KASTELAN D.O.O. – 2,Apartman,3,Gupčeva,34,21000,,Split,,,6,,KASTELAN d.o.o.,08932925983,,Turistička zajednica grada Split,"Gupčeva 34 KASTELAN D.O.O., 21000 SPLIT",2,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
09a53fcf-0729-5537-a161-d027dff6db8a,eturizam,1304404,,KASTELAN D.O.O. – 1,Apartman,3,Gupčeva,34,21000,,Split,,,4,,KASTELAN d.o.o.,08932925983,,Turistička zajednica grada Split,"Gupčeva 34 KASTELAN D.O.O., 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
fffc81f9-1b40-5a33-90c4-041e8732ae09,eturizam,1302689,,GOLDSTUCK,Apartman,3,Kamenita,83,21000,,Split,,,4,,GOLDSTÜCK d.o.o.,73045444321,,Turistička zajednica grada Split,"Kamenita 83, 21000 SPLIT",GOLDSTUCK,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
94f33bc7-0a8a-52e2-94b0-701be31cf4f6,eturizam,1302387,,VILLA SAN ANTONIO – 2,Apartman,4,Zvonimirova obala,100,21220,Slatine,Split,,,4,,SZUFNARA APARTMANI d.o.o.,80901339110,,Turistička zajednica grada Split,"Slatine, Zvonimirova obala 100 VILLA SAN ANTONIO, 21220 SPLIT",2,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
6293f15e-20c9-55bb-939b-e4217761f035,eturizam,1302386,,VILLA SAN ANTONIO – 1,Apartman,4,Zvonimirova obala,100,21220,Slatine,Split,,,2,1,SZUFNARA APARTMANI d.o.o.,80901339110,,Turistička zajednica grada Split,"Slatine, Zvonimirova obala 100 VILLA SAN ANTONIO, 21220 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
62f55805-7c66-58ca-af97-6c6dedd484d4,eturizam,1302363,,DOCLES PLACE – DIOCLES PLACE,Apartman,3,Sukoišanska,19,21000,,Split,,,3,2,"BRUM, obrt za usluge i trgovinu, vl. Ante Ćurković, Split, Sukoišanska 19",,97729213,Turistička zajednica grada Split,"Sukoišanska 19 DOCLES PLACE, 21000 SPLIT",DIOCLES PLACE,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
c7300f22-5d05-52e3-8245-77aaf6d10f3f,eturizam,1302190,,EPETIUM BEACH VILLA – 1,Apartman,3,Ivankova,9A,21311,Stobreč,Split,,,2,,TRANSLACIJA d.o.o. u stečaju,78255491137,,Turistička zajednica grada Split,"Stobreč, Ivankova 9A EPETIUM BEACH VILLA, 21311 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
affb55fb-a595-5121-83f8-1fc0feb511a9,eturizam,1302189,,EPETIUM BEACH VILLA – 2,Apartman,3,Ivankova,9A,21311,Stobreč,Split,,,7,,TRANSLACIJA d.o.o. u stečaju,78255491137,,Turistička zajednica grada Split,"Stobreč, Ivankova 9A EPETIUM BEACH VILLA, 21311 SPLIT",2,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
ee323554-e93c-584c-9951-24a4f0b924e3,eturizam,1301456,,PERIMAR – A 3,Apartman,3,Držićeva 8 A,3,21000,,Split,,,2,2,Roterm d.o.o,79948849024,,Turistička zajednica grada Split,"Držićeva 8 A 3 PERIMAR SPLIT, 21000 SPLIT",A 3,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
37b7bef6-3034-57c4-bb1f-8cd08da4e559,eturizam,1299304,,1,Apartman,3,Njegoševa 4 APARTMAN,1004,21000,,Split,,,4,,DIVOTA d.o.o.,62405392824,,Turistička zajednica grada Split,"Njegoševa 4 APARTMAN 1004, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
7c28e13f-dbf3-5abe-93b2-00e2f3c08c74,eturizam,1299085,,"SIX ISLANDS – C 45, LASTOVO",Apartman,3,Ulica Josipa Jovića,17,21000,,Split,,,2,1,EPULOR d.o.o.,28567668657,,Turistička zajednica grada Split,"Ulica Josipa Jovića 17 SIX ISLANDS, 21000 SPLIT","C 45, LASTOVO",Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
7007e308-ee86-540a-804d-38904544b2df,eturizam,1299084,,"SIX ISLANDS – C 44, KORČULA",Apartman,3,Ulica Josipa Jovića,17,21000,,Split,,,2,1,EPULOR d.o.o.,28567668657,,Turistička zajednica grada Split,"Ulica Josipa Jovića 17 SIX ISLANDS, 21000 SPLIT","C 44, KORČULA",Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
dd8bbef9-16d9-582b-b241-f3cae1278d88,eturizam,1299083,,"SIX ISLANDS – C 43, VIS",Apartman,3,Ulica Josipa Jovića,17,21000,,Split,,,2,1,EPULOR d.o.o.,28567668657,,Turistička zajednica grada Split,"Ulica Josipa Jovića 17 SIX ISLANDS, 21000 SPLIT","C 43, VIS",Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
c9e32ddb-f7d8-5cee-b827-2ba908f4b392,eturizam,1299082,,"SIX ISLANDS – C 42, HVAR",Apartman,3,Ulica Josipa Jovića,17,21000,,Split,,,2,1,EPULOR d.o.o.,28567668657,,Turistička zajednica grada Split,"Ulica Josipa Jovića 17 SIX ISLANDS, 21000 SPLIT","C 42, HVAR",Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
c1b093a5-e309-51f8-863c-9c21c1f8342c,eturizam,1299081,,"SIX ISLANDS – C 41, ŠOLTA",Apartman,3,Ulica Josipa Jovića,17,21000,,Split,,,2,1,EPULOR d.o.o.,28567668657,,Turistička zajednica grada Split,"Ulica Josipa Jovića 17 SIX ISLANDS, 21000 SPLIT","C 41, ŠOLTA",Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
9ee1a969-364e-5c5c-a6b3-a80b039d8131,eturizam,1299062,,"SIX ISLANDS – C 40, BRAČ",Apartman,3,Ulica Josipa Jovića,17,21000,,Split,,,2,1,EPULOR d.o.o.,28567668657,,Turistička zajednica grada Split,"Ulica Josipa Jovića 17 SIX ISLANDS, 21000 SPLIT","C 40, BRAČ",Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
ca888852-b51f-56bd-84ba-4297024d37d4,eturizam,1299047,,VILLA MARTA – 1,Apartman,4,Majstora Jurja,3,21000,,Split,,,2,2,APUNTAMENAT d.o.o.,24304234561,,Turistička zajednica grada Split,"Majstora Jurja 3 VILLA MARTA, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
c6518b7c-8556-5c19-92f7-8719dc00ac84,eturizam,1297947,,1,Apartman,2,Ulica 141. brigade hrvatske vojske,35,21000,,Split,,,2,,"JAKI, d.o.o.",49507128866,,Turistička zajednica grada Split,"Ulica 141. brigade hrvatske vojske 35 Jaki d.o.o., 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
37911bcb-9081-5bfa-902a-074f95799731,eturizam,1297929,,TORTOSA BLUE – 1,Apartman,2,Kralja Zvonimira,89,21000,,Split,,,6,,BUROLO d.o.o.,06299731612,,Turistička zajednica grada Split,"Kralja Zvonimira 89 TORTOSA BLUE, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
21fd557c-2b97-595f-827a-94651cd1d579,eturizam,1296088,,1,Apartman,3,Ulica rašeljke 10 VITARA,1,21000,,Split,,,2,1,"KONTNI PLAN, d.o.o.",62288852488,,Turistička zajednica grada Split,"Ulica rašeljke 10 VITARA 1, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
c025ecf1-d5c6-5a2f-b7dd-547c04503415,eturizam,1294895,,NAOMI,Apartman,3,Velebitska,147,21000,,Split,,,2,2,PAIS 22 j.d.o.o.,15441196920,,Turistička zajednica grada Split,"Velebitska 147, 21000 SPLIT",NAOMI,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
63ae4de1-0376-50d3-b0b9-9ef0c422243b,eturizam,1294771,,OLD STONEY – 1,Apartman,3,Radmilovića,15,21000,,Split,,,2,1,ERAK ENTERPRISES d.o.o.,54611799578,,Turistička zajednica grada Split,"Radmilovića 15 OLD STONEY, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
1cde0076-f0fd-50c0-992b-5df51617c8b7,eturizam,1294264,,IMPACT HOUSE – 1,Apartman,2,Ulica Domovinskog rata,46,21000,,Split,,,7,2,LIKE ME d.o.o.,71014735996,,Turistička zajednica grada Split,"Ulica Domovinskog rata 46 IMPACT HOUSE SPLIT, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
06626284-2da2-5a7d-bfb9-e99416dec5b7,eturizam,1293823,,2,Apartman,3,Grgura Ninskog poljana,5,21000,,Split,,,2,,PURPLE j.d.o.o.,63981022537,,Turistička zajednica grada Split,"Grgura Ninskog poljana 5, 21000 SPLIT",2,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
8f32bbc7-7d68-5e43-b05b-7cd92215ffee,eturizam,1293621,,2,Apartman,4,Mitnička,10,21000,,Split,,,2,1,ROMB d.o.o.,85719033931,,Turistička zajednica grada Split,"Mitnička 10, 21000 SPLIT",2,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
1b7c62bd-6192-577c-ba8a-24eda6478e63,eturizam,1293617,,1,Apartman,4,Mitnička,10,21000,,Split,,,2,1,ROMB d.o.o.,85719033931,,Turistička zajednica grada Split,"Mitnička 10, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
338293b5-8ec7-5022-94ce-b7152531f500,eturizam,1293417,,TROSKA D.O.O. – MISSY,Apartman,2,Mejaši,31,21000,,Split,,,2,,TROSKA d.o.o.,30228371683,,Turistička zajednica grada Split,"Mejaši 31 TROSKA D.O.O., 21000 SPLIT",MISSY,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
ee260032-0eb6-5e0a-932b-e3f0cfab9485,eturizam,1293415,,TROSKA D.O.O. – BIANCA,Apartman,3,Mejaši,31,21000,,Split,,,4,,TROSKA d.o.o.,30228371683,,Turistička zajednica grada Split,"Mejaši 31 TROSKA D.O.O., 21000 SPLIT",BIANCA,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
20d8569b-3bb1-5743-9bc5-0925acaa1435,eturizam,1293032,,ELENORA,Apartman,3,Kralja Zvonimira,34,21000,,Split,,,3,,"MURO, obrt za ugostiteljstvo, vl. Mario Zahirović, Split, Kralja Zvonimira 34",,98758365,Turistička zajednica grada Split,"Kralja Zvonimira 34 ELENORA, 21000 SPLIT",ELENORA,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
b2cd6a1f-bc67-5618-95e9-60d479c0ef01,eturizam,1292940,,APARTMAN SPINČIĆEVA – 1,Apartman,3,Spinčićeva,2F,21000,,Split,,,3,,PROPER DIGITAL ADVICE d.o.o.,57267826530,,Turistička zajednica grada Split,"Spinčićeva 2F APARTMAN SPINČIĆEVA, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
7fcda232-d5c5-560c-b025-d0762b87e6da,eturizam,1292786,,ALL SUITES POSH – CHARM,Apartman,5,Spinčićeva,27,21000,,Split,,,4,,FLORES SILVESTRES d.o.o.,23389109745,,Turistička zajednica grada Split,"Spinčićeva 27 ALL SUITES POSH, 21000 SPLIT",CHARM,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
de0b98a7-00dd-580f-b424-f884eee0b4f3,eturizam,1292785,,ALL SUITES POSH – LUXE,Apartman,5,Spinčićeva,27,21000,,Split,,,4,,FLORES SILVESTRES d.o.o.,23389109745,,Turistička zajednica grada Split,"Spinčićeva 27 ALL SUITES POSH, 21000 SPLIT",LUXE,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
d51f6864-8826-5015-8408-8b21be7f651c,eturizam,1292783,,ALL SUITES POSH – GOLD,Apartman,5,Spinčićeva,27,21000,,Split,,,4,,FLORES SILVESTRES d.o.o.,23389109745,,Turistička zajednica grada Split,"Spinčićeva 27 ALL SUITES POSH, 21000 SPLIT",GOLD,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
821b97d9-2e1e-53bf-a970-2b74c19b6ea3,eturizam,1292782,,ALL SUITES POSH – GLAM,Apartman,5,Spinčićeva,27,21000,,Split,,,2,,FLORES SILVESTRES d.o.o.,23389109745,,Turistička zajednica grada Split,"Spinčićeva 27 ALL SUITES POSH, 21000 SPLIT",GLAM,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
46720c21-41b9-5dca-9aef-eabb58fce5b7,eturizam,1292781,,ALL SUITES POSH – CHIC,Apartman,5,Spinčićeva,27,21000,,Split,,,4,,FLORES SILVESTRES d.o.o.,23389109745,,Turistička zajednica grada Split,"Spinčićeva 27 ALL SUITES POSH, 21000 SPLIT",CHIC,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
629c29dc-02ea-5c2f-8fba-b6e8902fdf89,eturizam,1292424,,SPLIT CITY RESIDENCE – 1,Apartman,4,Jobova,8,21000,,Split,,,4,,CALVADOS CLUB d.o.o.,71481743857,,Turistička zajednica grada Split,"Jobova 8 SPLIT CITY RESIDENCE, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
de6551fb-3afc-58ac-be19-2bd387f51640,eturizam,1281916,,1,Apartman,3,Palmina,63,21000,,Split,,,6,2,POANTA PRIMUS d.o.o.,58799346692,,Turistička zajednica grada Split,"Palmina 63, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
84a70e43-6d07-5d83-8e94-e075cc69ebe1,eturizam,1278962,,LUCI LUXURY RETREAT,Apartman,4,Zoranićeva,1,21000,,Split,,,4,2,"AUSUM, d.o.o.",75812374635,,Turistička zajednica grada Split,"Zoranićeva 1, 21000 SPLIT",LUCI LUXURY RETREAT,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
19df61bf-7e03-5518-92c1-594a6fdfa02d,eturizam,1265617,,1,Apartman,4,Ljudevita Posavskog,12,21000,,Split,,,4,2,PROLUX d.o.o.,50373825720,,Turistička zajednica grada Split,"Ljudevita Posavskog 12, 21000 SPLIT",1,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
129e2604-fe14-525f-9354-5f4b91223253,eturizam,1265188,,Krešimirova apartment,Apartman,3,Krešimirova,7,21000,,Split,,,6,2,KAP ULAGANJA d.o.o.,46754951816,,Turistička zajednica grada Split,"Krešimirova 7, 21000 SPLIT",Krešimirova apartment,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
a0067287-fd03-5e7b-a995-1ca1b874865a,eturizam,1263693,,6,Apartman,4,Put Orišca,9,21000,,Split,,,2,2,NAZARII d.o.o.,41201533619,,Turistička zajednica grada Split,"Put Orišca 9, 21000 SPLIT",6,Ostali objekti za smještaj koji se kategoriziraju/Apartman,2026-05-16T11:59:07+00:00
